waveform	Ch0	
t0	03/06/2025  21:45:37.685769	
delta t	0.000500	

time[0]	Ch0
03/06/2025  21:45:39.303269	1.949309E-1
03/06/2025  21:45:39.303769	1.330668E-1
03/06/2025  21:45:39.304269	7.966835E-2
03/06/2025  21:45:39.304769	7.738915E-2
03/06/2025  21:45:39.305269	2.887468E-2
03/06/2025  21:45:39.305769	2.236267E-2
03/06/2025  21:45:39.306269	-4.829263E-2
03/06/2025  21:45:39.306769	-1.264367E-1
03/06/2025  21:45:39.307269	-1.808120E-1
03/06/2025  21:45:39.307769	-2.459321E-1
03/06/2025  21:45:39.308269	-3.820331E-1
03/06/2025  21:45:39.308769	-4.165468E-1
03/06/2025  21:45:39.309269	-4.819925E-1
03/06/2025  21:45:39.309769	-4.940397E-1
03/06/2025  21:45:39.310269	-5.939990E-1
03/06/2025  21:45:39.310769	-5.979062E-1
03/06/2025  21:45:39.311269	-6.467463E-1
03/06/2025  21:45:39.311769	-6.578167E-1
03/06/2025  21:45:39.312269	-6.939584E-1
03/06/2025  21:45:39.312769	-6.464207E-1
03/06/2025  21:45:39.313269	-6.330711E-1
03/06/2025  21:45:39.313769	-6.259079E-1
03/06/2025  21:45:39.314269	-6.053950E-1
03/06/2025  21:45:39.314769	-5.751142E-1
03/06/2025  21:45:39.315269	-5.337629E-1
03/06/2025  21:45:39.315769	-5.506942E-1
03/06/2025  21:45:39.316269	-4.653868E-1
03/06/2025  21:45:39.316769	-3.931035E-1
03/06/2025  21:45:39.317269	-3.364491E-1
03/06/2025  21:45:39.317769	-2.514673E-1
03/06/2025  21:45:39.318269	-2.136977E-1
03/06/2025  21:45:39.318769	-1.502056E-1
03/06/2025  21:45:39.319269	-8.410869E-2
03/06/2025  21:45:39.319769	1.617626E-2
03/06/2025  21:45:39.320269	4.450350E-2
03/06/2025  21:45:39.320769	8.390116E-2
03/06/2025  21:45:39.321269	1.226476E-1
03/06/2025  21:45:39.321769	1.451140E-1
03/06/2025  21:45:39.322269	1.786509E-1
03/06/2025  21:45:39.322769	1.246012E-1
03/06/2025  21:45:39.323269	1.174380E-1
03/06/2025  21:45:39.323769	1.187404E-1
03/06/2025  21:45:39.324269	9.008757E-2
03/06/2025  21:45:39.324769	9.041317E-2
03/06/2025  21:45:39.325269	2.626987E-2
03/06/2025  21:45:39.325769	-3.364061E-2
03/06/2025  21:45:39.326269	-9.094630E-2
03/06/2025  21:45:39.326769	-1.420656E-1
03/06/2025  21:45:39.327269	-1.580200E-1
03/06/2025  21:45:39.327769	-2.377921E-1
03/06/2025  21:45:39.328269	-2.905394E-1
03/06/2025  21:45:39.328769	-3.624971E-1
03/06/2025  21:45:39.329269	-4.276172E-1
03/06/2025  21:45:39.329769	-5.435310E-1
03/06/2025  21:45:39.330269	-5.829286E-1
