Time (s),	Channel 1 (V),	Channel 2 (V)
-2.16542361730156	1.5384650011834897	1.5391682419165547
-2.16475202730156	1.5384650011834897	1.5388268015478346
-2.1640804373015605	1.5384650011834897	1.5391682419165544
-2.1634088473015605	1.5384650011834897	1.5388268015478344
-2.1627372573015604	1.5384650011834897	1.5391682419165547
-2.1620656673015604	1.5384650011834897	1.5384853611791143
-2.1613940773015603	1.5384650011834897	1.5391682419165547
-2.1607224873015602	1.5384650011834897	1.5388268015478344
-2.16005089730156	1.5384650011834897	1.5388268015478344
-2.15937930730156	1.5384650011834897	1.5391682419165544
-2.1587077173015605	1.5384650011834897	1.5388268015478346
-2.1580361273015605	1.5384650011834897	1.5395096822852747
-2.1573645373015604	1.5384650011834897	1.5395096822852747
-2.1566929473015604	1.5384650011834897	1.5391682419165547
-2.1560213573015603	1.5384650011834897	1.5388268015478344
-2.1553497673015602	1.5388084516714486	1.5391682419165547
-2.15467817730156	1.5388084516714486	1.539851122653995
-2.15400658730156	1.5388084516714484	1.5395096822852747
-2.1533349973015605	1.53846500118349	1.5395096822852747
-2.1526634073015605	1.5384650011834897	1.5391682419165547
-2.1519918173015604	1.5384650011834897	1.539851122653995
-2.1513202273015604	1.5384650011834897	1.5391682419165547
-2.1506486373015603	1.5381215506955306	1.5391682419165547
-2.1499770473015603	1.5381215506955306	1.5391682419165547
-2.14930545730156	1.5381215506955306	1.5391682419165547
-2.14863386730156	1.5384650011834897	1.5388268015478346
-2.1479622773015605	1.5384650011834897	1.5391682419165544
-2.1472906873015605	1.5384650011834897	1.5391682419165547
-2.1466190973015604	1.5384650011834897	1.5395096822852747
-2.1459475073015604	1.5384650011834897	1.539851122653995
-2.1452759173015603	1.5384650011834897	1.5391682419165547
-2.1446043273015603	1.5381215506955306	1.5395096822852747
-2.14393273730156	1.5381215506955306	1.5388268015478344
-2.14326114730156	1.5381215506955306	1.5388268015478346
-2.1425895573015605	1.5381215506955306	1.5395096822852745
-2.1419179673015605	1.5384650011834897	1.539851122653995
-2.1412463773015604	1.5384650011834897	1.5391682419165547
-2.1405747873015604	1.5384650011834897	1.539851122653995
-2.1399031973015603	1.5388084516714486	1.5388268015478344
-2.1392316073015603	1.5388084516714486	1.539851122653995
-2.13856001730156	1.5388084516714486	1.5391682419165547
-2.13788842730156	1.5388084516714486	1.5391682419165549
-2.1372168373015605	1.5388084516714486	1.5395096822852745
-2.1365452473015605	1.5388084516714486	1.5395096822852747
-2.1358736573015604	1.5388084516714486	1.5391682419165547
-2.1352020673015604	1.5388084516714486	1.5391682419165547
-2.1345304773015603	1.5388084516714486	1.5395096822852747
-2.1338588873015603	1.5388084516714486	1.5388268015478344
-2.13318729730156	1.5388084516714486	1.5391682419165547
-2.13251570730156	1.5388084516714486	1.5398511226539948
-2.1318441173015605	1.5388084516714486	1.5391682419165549
-2.1311725273015605	1.5388084516714486	1.539851122653995
-2.1305009373015604	1.5388084516714486	1.5395096822852747
-2.1298293473015604	1.5388084516714486	1.5391682419165547
-2.1291577573015603	1.5384650011834897	1.5388268015478344
-2.1284861673015603	1.5388084516714486	1.5388268015478344
-2.12781457730156	1.5384650011834897	1.5395096822852747
-2.12714298730156	1.53846500118349	1.5391682419165544
-2.1264713973015605	1.5388084516714484	1.5388268015478346
-2.1257998073015605	1.5384650011834897	1.5384853611791143
-2.1251282173015604	1.5384650011834897	1.5388268015478344
-2.1244566273015604	1.5388084516714486	1.5391682419165547
-2.1237850373015603	1.5384650011834897	1.5391682419165547
-2.1231134473015603	1.5384650011834897	1.5395096822852747
-2.12244185730156	1.5384650011834897	1.5395096822852747
-2.12177026730156	1.5384650011834897	1.5384853611791147
-2.1210986773015605	1.5384650011834897	1.5395096822852743
-2.1204270873015605	1.5384650011834897	1.5395096822852747
-2.1197554973015604	1.5388084516714486	1.5391682419165547
-2.1190839073015604	1.5388084516714486	1.5395096822852747
-2.1184123173015603	1.5388084516714486	1.5391682419165547
-2.1177407273015603	1.5384650011834897	1.5395096822852747
-2.11706913730156	1.5388084516714486	1.5395096822852747
-2.11639754730156	1.5388084516714486	1.5398511226539948
-2.1157259573015605	1.5388084516714486	1.5391682419165549
-2.1150543673015605	1.53846500118349	1.5388268015478346
-2.1143827773015604	1.5388084516714486	1.5395096822852747
-2.1137111873015604	1.5388084516714486	1.5391682419165547
-2.1130395973015603	1.5388084516714486	1.5391682419165547
-2.1123680073015603	1.5388084516714486	1.5395096822852747
-2.11169641730156	1.5388084516714486	1.5391682419165547
-2.11102482730156	1.5388084516714486	1.5398511226539948
-2.1103532373015605	1.5388084516714486	1.539509682285275
-2.1096816473015605	1.5388084516714486	1.5388268015478346
-2.1090100573015604	1.5388084516714486	1.5391682419165547
-2.1083384673015604	1.5384650011834897	1.5395096822852747
-2.1076668773015603	1.5388084516714486	1.5388268015478344
-2.1069952873015603	1.5384650011834897	1.5388268015478344
-2.10632369730156	1.5384650011834897	1.5395096822852747
-2.10565210730156	1.5384650011834897	1.5395096822852745
-2.1049805173015605	1.5384650011834897	1.5391682419165549
-2.1043089273015605	1.5384650011834897	1.5395096822852745
-2.1036373373015604	1.5384650011834897	1.5391682419165547
-2.1029657473015604	1.5388084516714486	1.5395096822852747
-2.1022941573015603	1.5388084516714486	1.5391682419165547
-2.1016225673015603	1.5388084516714486	1.539851122653995
-2.10095097730156	1.5388084516714486	1.5395096822852747
-2.10027938730156	1.53846500118349	1.5395096822852745
-2.0996077973015606	1.5388084516714484	1.5391682419165549
-2.0989362073015605	1.53846500118349	1.5388268015478346
-2.0982646173015604	1.5384650011834897	1.5391682419165547
-2.0975930273015604	1.5384650011834897	1.5391682419165547
-2.0969214373015603	1.5384650011834897	1.5395096822852747
-2.0962498473015603	1.5384650011834897	1.5391682419165547
-2.09557825730156	1.5384650011834897	1.5388268015478344
-2.09490666730156	1.5381215506955308	1.5391682419165547
-2.0942350773015606	1.5384650011834895	1.5391682419165547
-2.0935634873015605	1.5384650011834897	1.5391682419165547
-2.0928918973015604	1.5381215506955306	1.5395096822852747
-2.0922203073015604	1.5384650011834897	1.5388268015478344
-2.0915487173015603	1.5381215506955306	1.539851122653995
-2.0908771273015603	1.5381215506955306	1.5395096822852747
-2.0902055373015602	1.5381215506955306	1.5395096822852747
-2.08953394730156	1.5381215506955306	1.5391682419165549
-2.0888623573015606	1.5381215506955306	1.5395096822852745
-2.0881907673015605	1.5381215506955306	1.5391682419165549
-2.0875191773015604	1.5381215506955306	1.5391682419165547
-2.0868475873015604	1.5381215506955306	1.5388268015478344
-2.0861759973015603	1.5381215506955306	1.539851122653995
-2.0855044073015603	1.5381215506955306	1.5388268015478344
-2.0848328173015602	1.5381215506955306	1.5391682419165547
-2.08416122730156	1.5381215506955306	1.5381439208103942
-2.0834896373015606	1.5381215506955306	1.5388268015478341
-2.0828180473015605	1.5381215506955306	1.5388268015478344
-2.0821464573015604	1.5381215506955306	1.5391682419165547
-2.0814748673015604	1.5381215506955306	1.5391682419165547
-2.0808032773015603	1.5381215506955306	1.5384853611791143
-2.0801316873015603	1.5381215506955306	1.5388268015478344
-2.0794600973015602	1.5381215506955306	1.5391682419165547
-2.0787885073015606	1.5381215506955306	1.5391682419165547
-2.0781169173015606	1.5381215506955306	1.5391682419165547
-2.0774453273015605	1.5381215506955306	1.5388268015478346
-2.0767737373015605	1.5384650011834897	1.5391682419165547
-2.0761021473015604	1.5384650011834897	1.5395096822852747
-2.0754305573015603	1.5381215506955306	1.5391682419165547
-2.0747589673015603	1.5381215506955306	1.539851122653995
-2.0740873773015602	1.5381215506955306	1.5388268015478344
-2.0734157873015606	1.5381215506955306	1.5395096822852745
-2.0727441973015606	1.5381215506955306	1.5388268015478346
-2.0720726073015605	1.5381215506955306	1.5381439208103942
-2.0714010173015605	1.5381215506955306	1.5388268015478344
-2.0707294273015604	1.5381215506955306	1.5388268015478344
-2.0700578373015603	1.5381215506955306	1.5391682419165547
-2.0693862473015603	1.5381215506955306	1.5395096822852747
-2.0687146573015602	1.5381215506955306	1.5391682419165547
-2.0680430673015606	1.5381215506955306	1.5391682419165547
-2.0673714773015606	1.5381215506955306	1.5388268015478346
-2.0666998873015605	1.5381215506955306	1.5395096822852745
-2.0660282973015605	1.5381215506955306	1.5391682419165547
-2.0653567073015604	1.5381215506955306	1.539851122653995
-2.0646851173015603	1.5381215506955306	1.5388268015478344
-2.0640135273015603	1.5381215506955306	1.5391682419165547
-2.0633419373015602	1.5381215506955306	1.5391682419165547
-2.0626703473015606	1.5381215506955306	1.5388268015478346
-2.0619987573015606	1.5381215506955306	1.5388268015478344
-2.0613271673015605	1.5381215506955306	1.5391682419165544
-2.0606555773015605	1.5381215506955306	1.5391682419165547
-2.0599839873015604	1.5381215506955306	1.5395096822852747
-2.0593123973015603	1.5381215506955306	1.5395096822852747
-2.0586408073015603	1.5381215506955306	1.5395096822852747
-2.0579692173015602	1.5381215506955306	1.5391682419165547
-2.0572976273015606	1.5381215506955306	1.5384853611791145
-2.0566260373015606	1.5384650011834895	1.5388268015478341
-2.0559544473015605	1.5381215506955308	1.5388268015478344
-2.0552828573015605	1.5381215506955306	1.5388268015478344
-2.0546112673015604	1.5381215506955306	1.5395096822852747
-2.0539396773015604	1.5381215506955306	1.5391682419165547
-2.0532680873015603	1.5381215506955306	1.5391682419165547
-2.0525964973015602	1.5381215506955306	1.5388268015478344
-2.0519249073015606	1.5381215506955306	1.5395096822852745
-2.0512533173015606	1.5381215506955306	1.5388268015478346
-2.0505817273015605	1.5381215506955306	1.5391682419165544
-2.0499101373015605	1.5381215506955306	1.5388268015478344
-2.0492385473015604	1.5381215506955306	1.5391682419165547
-2.0485669573015604	1.5381215506955306	1.5388268015478344
-2.0478953673015603	1.5381215506955306	1.5391682419165547
-2.0472237773015602	1.5381215506955306	1.5391682419165547
-2.0465521873015606	1.5384650011834895	1.5395096822852745
-2.0458805973015606	1.5384650011834897	1.5391682419165549
-2.0452090073015605	1.5384650011834897	1.5391682419165547
-2.0445374173015605	1.5381215506955306	1.5384853611791143
-2.0438658273015604	1.5381215506955306	1.5391682419165547
-2.0431942373015604	1.5381215506955306	1.5384853611791143
-2.0425226473015603	1.5381215506955306	1.5391682419165547
-2.0418510573015602	1.5381215506955306	1.5388268015478344
-2.0411794673015606	1.5381215506955306	1.5388268015478344
-2.0405078773015606	1.5381215506955306	1.5388268015478344
-2.0398362873015605	1.5384650011834895	1.5395096822852745
-2.0391646973015605	1.5384650011834897	1.5391682419165547
-2.0384931073015604	1.5384650011834897	1.5388268015478344
-2.0378215173015604	1.5384650011834897	1.538143920810394
-2.0371499273015603	1.5384650011834897	1.5391682419165547
-2.0364783373015602	1.5384650011834897	1.5391682419165547
-2.0358067473015606	1.5384650011834897	1.5391682419165547
-2.0351351573015606	1.5381215506955308	1.5395096822852745
-2.0344635673015605	1.5381215506955306	1.5388268015478346
-2.0337919773015605	1.5381215506955306	1.5391682419165547
-2.0331203873015604	1.5381215506955306	1.5391682419165547
-2.0324487973015604	1.5381215506955306	1.5395096822852747
-2.0317772073015603	1.5384650011834897	1.5388268015478344
-2.0311056173015603	1.5381215506955306	1.5384853611791143
-2.0304340273015606	1.5381215506955306	1.5391682419165544
-2.0297624373015606	1.5381215506955306	1.5388268015478346
-2.0290908473015605	1.5381215506955306	1.5398511226539946
-2.0284192573015605	1.5381215506955306	1.5391682419165547
-2.0277476673015604	1.5381215506955306	1.539851122653995
-2.0270760773015604	1.5381215506955306	1.5395096822852747
-2.0264044873015603	1.5381215506955306	1.5391682419165547
-2.0257328973015603	1.5381215506955306	1.5395096822852747
-2.0250613073015606	1.5381215506955306	1.5388268015478346
-2.0243897173015606	1.5381215506955306	1.5388268015478344
-2.0237181273015605	1.5381215506955306	1.5388268015478344
-2.0230465373015605	1.5381215506955306	1.5388268015478344
-2.0223749473015604	1.5381215506955306	1.5391682419165547
-2.0217033573015604	1.5381215506955306	1.5388268015478344
-2.0210317673015603	1.5381215506955306	1.5384853611791143
-2.0203601773015603	1.5381215506955306	1.5391682419165547
-2.0196885873015606	1.5381215506955306	1.5391682419165547
-2.0190169973015606	1.5381215506955306	1.5395096822852745
-2.0183454073015605	1.5381215506955306	1.5388268015478346
-2.0176738173015605	1.5381215506955306	1.5391682419165547
-2.0170022273015604	1.5381215506955306	1.539851122653995
-2.0163306373015604	1.5381215506955306	1.5388268015478344
-2.0156590473015603	1.5381215506955306	1.5388268015478344
-2.0149874573015603	1.5381215506955306	1.5395096822852747
-2.0143158673015606	1.5381215506955306	1.5391682419165549
-2.0136442773015606	1.5381215506955306	1.5395096822852745
-2.0129726873015605	1.5381215506955306	1.5391682419165549
-2.0123010973015605	1.5381215506955306	1.5391682419165547
-2.0116295073015604	1.5381215506955306	1.5391682419165547
-2.0109579173015604	1.5381215506955306	1.5388268015478344
-2.0102863273015603	1.5381215506955306	1.5391682419165547
-2.0096147373015603	1.5381215506955306	1.5395096822852747
-2.0089431473015606	1.5381215506955306	1.5391682419165549
-2.0082715573015606	1.5381215506955306	1.5391682419165547
-2.0075999673015605	1.5381215506955306	1.5391682419165547
-2.0069283773015605	1.5381215506955306	1.538143920810394
-2.0062567873015604	1.5381215506955306	1.5395096822852747
-2.0055851973015604	1.5381215506955306	1.5384853611791143
-2.0049136073015603	1.5381215506955306	1.5391682419165547
-2.0042420173015603	1.5381215506955306	1.5395096822852747
-2.0035704273015607	1.5381215506955306	1.5391682419165549
-2.0028988373015606	1.5381215506955306	1.5388268015478346
-2.0022272473015605	1.5381215506955306	1.5388268015478344
-2.0015556573015605	1.5381215506955306	1.5391682419165547
-2.0008840673015604	1.5381215506955306	1.538143920810394
-2.0002124773015604	1.5381215506955306	1.5395096822852747
-1.9995408873015603	1.5381215506955306	1.5391682419165547
-1.9988692973015603	1.5381215506955306	1.5384853611791143
-1.9981977073015604	1.5381215506955306	1.5391682419165547
-1.9975261173015604	1.5381215506955306	1.5388268015478344
-1.9968545273015603	1.5381215506955306	1.5388268015478344
-1.9961829373015603	1.5381215506955306	1.5391682419165547
-1.9955113473015604	1.5381215506955306	1.5395096822852747
-1.9948397573015604	1.5384650011834897	1.5388268015478344
-1.9941681673015603	1.5384650011834897	1.5391682419165547
-1.9934965773015603	1.5381215506955306	1.5395096822852747
-1.9928249873015604	1.5381215506955306	1.5395096822852747
-1.9921533973015604	1.5381215506955306	1.5388268015478344
-1.9914818073015603	1.5381215506955306	1.5395096822852747
-1.9908102173015603	1.5381215506955306	1.5395096822852747
-1.9901386273015604	1.5381215506955306	1.5391682419165547
-1.9894670373015604	1.5381215506955306	1.5391682419165547
-1.9887954473015603	1.5381215506955306	1.5391682419165547
-1.9881238573015603	1.5381215506955306	1.5388268015478344
-1.9874522673015604	1.5381215506955306	1.5391682419165547
-1.9867806773015604	1.5381215506955306	1.5391682419165547
-1.9861090873015603	1.5381215506955306	1.5391682419165547
-1.9854374973015603	1.5381215506955306	1.5388268015478344
-1.9847659073015604	1.5381215506955306	1.5391682419165547
-1.9840943173015604	1.5381215506955306	1.5395096822852747
-1.9834227273015603	1.5381215506955306	1.5391682419165547
-1.9827511373015603	1.5381215506955306	1.5391682419165547
-1.9820795473015604	1.5381215506955306	1.5395096822852747
-1.9814079573015604	1.5381215506955306	1.5395096822852747
-1.9807363673015603	1.5381215506955306	1.5395096822852747
-1.9800647773015603	1.5381215506955306	1.5395096822852747
-1.9793931873015604	1.5381215506955306	1.5391682419165547
-1.9787215973015604	1.5381215506955306	1.539851122653995
-1.9780500073015603	1.5381215506955306	1.5395096822852747
-1.9773784173015603	1.5381215506955306	1.5391682419165547
-1.9767068273015604	1.5381215506955306	1.5395096822852747
-1.9760352373015604	1.5381215506955306	1.5395096822852747
-1.9753636473015603	1.5381215506955306	1.5395096822852747
-1.9746920573015603	1.5381215506955306	1.5391682419165547
-1.9740204673015604	1.5384650011834897	1.5391682419165547
-1.9733488773015604	1.5384650011834897	1.5391682419165547
-1.9726772873015603	1.5384650011834897	1.5395096822852747
-1.9720056973015603	1.5384650011834897	1.5391682419165547
-1.9713341073015604	1.5384650011834897	1.5395096822852747
-1.9706625173015604	1.5384650011834897	1.5395096822852747
-1.9699909273015603	1.5381215506955306	1.5395096822852747
-1.9693193373015603	1.5381215506955306	1.5391682419165547
-1.9686477473015604	1.5381215506955306	1.5388268015478344
-1.9679761573015604	1.5381215506955306	1.5391682419165547
-1.9673045673015603	1.5381215506955306	1.5391682419165547
-1.9666329773015603	1.5381215506955306	1.5388268015478344
-1.9659613873015604	1.5381215506955306	1.5395096822852747
-1.9652897973015604	1.5381215506955306	1.5388268015478344
-1.9646182073015603	1.5381215506955306	1.5395096822852747
-1.9639466173015603	1.5381215506955306	1.5388268015478344
-1.9632750273015604	1.5381215506955306	1.5395096822852747
-1.9626034373015604	1.5381215506955306	1.5395096822852747
-1.9619318473015603	1.5381215506955306	1.5391682419165547
-1.9612602573015603	1.5381215506955306	1.5395096822852747
-1.9605886673015605	1.5381215506955306	1.5395096822852747
-1.9599170773015604	1.5381215506955306	1.5384853611791143
-1.9592454873015603	1.5381215506955306	1.5395096822852747
-1.9585738973015603	1.5381215506955306	1.5391682419165547
-1.9579023073015605	1.5384650011834897	1.5395096822852747
-1.9572307173015604	1.5384650011834897	1.5391682419165547
-1.9565591273015603	1.5384650011834897	1.5391682419165547
-1.9558875373015603	1.5384650011834897	1.539851122653995
-1.9552159473015605	1.5384650011834897	1.5395096822852747
-1.9545443573015604	1.5384650011834897	1.5388268015478344
-1.9538727673015603	1.5381215506955306	1.5384853611791143
-1.9532011773015603	1.5381215506955306	1.5391682419165547
-1.9525295873015605	1.5381215506955306	1.5395096822852747
-1.9518579973015604	1.5381215506955306	1.5384853611791143
-1.9511864073015603	1.5381215506955306	1.5395096822852747
-1.9505148173015603	1.5381215506955306	1.5395096822852747
-1.9498432273015605	1.5381215506955306	1.5395096822852747
-1.9491716373015604	1.5381215506955306	1.5391682419165547
-1.9485000473015603	1.5381215506955306	1.5395096822852747
-1.9478284573015603	1.5381215506955306	1.5391682419165547
-1.9471568673015602	1.5381215506955306	1.5388268015478344
-1.9464852773015604	1.5381215506955306	1.5391682419165547
-1.9458136873015603	1.5381215506955306	1.5388268015478344
-1.9451420973015603	1.5381215506955306	1.5391682419165547
-1.9444705073015602	1.5381215506955306	1.5388268015478344
-1.9437989173015604	1.5381215506955306	1.5395096822852747
-1.9431273273015603	1.5381215506955306	1.5395096822852747
-1.9424557373015603	1.5381215506955306	1.5391682419165547
-1.9417841473015602	1.5381215506955306	1.5391682419165547
-1.9411125573015604	1.5381215506955306	1.539851122653995
-1.9404409673015603	1.5381215506955306	1.5391682419165547
-1.9397693773015603	1.5381215506955306	1.5391682419165547
-1.9390977873015602	1.5381215506955306	1.539851122653995
-1.9384261973015604	1.5384650011834897	1.5388268015478344
-1.9377546073015604	1.5381215506955306	1.5391682419165547
-1.9370830173015603	1.5381215506955306	1.5395096822852747
-1.9364114273015602	1.5381215506955306	1.5395096822852747
-1.9357398373015604	1.5381215506955306	1.5391682419165547
-1.9350682473015604	1.5381215506955306	1.5384853611791143
-1.9343966573015603	1.5381215506955306	1.5395096822852747
-1.9337250673015602	1.5384650011834897	1.5391682419165547
-1.9330534773015604	1.5381215506955306	1.5384853611791143
-1.9323818873015604	1.5384650011834897	1.5395096822852747
-1.9317102973015603	1.5384650011834897	1.5391682419165547
-1.9310387073015602	1.5384650011834897	1.5391682419165547
-1.9303671173015604	1.5384650011834897	1.539851122653995
-1.9296955273015604	1.5384650011834897	1.5395096822852747
-1.9290239373015603	1.5384650011834897	1.5395096822852747
-1.9283523473015602	1.5384650011834897	1.5395096822852747
-1.9276807573015604	1.5384650011834897	1.5391682419165547
-1.9270091673015604	1.5384650011834897	1.5391682419165547
-1.9263375773015603	1.5384650011834897	1.5391682419165547
-1.9256659873015602	1.5384650011834897	1.5391682419165547
-1.9249943973015604	1.5384650011834897	1.539851122653995
-1.9243228073015604	1.5381215506955306	1.5391682419165547
-1.9236512173015603	1.5381215506955306	1.5391682419165547
-1.9229796273015602	1.5381215506955306	1.5388268015478344
-1.9223080373015604	1.5381215506955306	1.5391682419165547
-1.9216364473015604	1.5381215506955306	1.5395096822852747
-1.9209648573015603	1.5384650011834897	1.5388268015478344
-1.9202932673015602	1.5384650011834897	1.5391682419165547
-1.9196216773015604	1.5384650011834897	1.5384853611791143
-1.9189500873015604	1.5384650011834897	1.5395096822852747
-1.9182784973015603	1.5384650011834897	1.5391682419165547
-1.9176069073015602	1.5384650011834897	1.5395096822852747
-1.9169353173015604	1.5381215506955306	1.5391682419165547
-1.9162637273015604	1.5381215506955306	1.5391682419165547
-1.9155921373015603	1.5384650011834897	1.5388268015478344
-1.9149205473015602	1.5381215506955306	1.539851122653995
-1.9142489573015604	1.5381215506955306	1.5391682419165547
-1.9135773673015604	1.5384650011834897	1.539851122653995
-1.9129057773015603	1.5384650011834897	1.5388268015478344
-1.9122341873015603	1.5381215506955306	1.5388268015478344
-1.9115625973015604	1.5381215506955306	1.5388268015478344
-1.9108910073015604	1.5381215506955306	1.5384853611791143
-1.9102194173015603	1.5381215506955306	1.5388268015478344
-1.9095478273015603	1.5381215506955306	1.5388268015478344
-1.9088762373015604	1.5381215506955306	1.5395096822852747
-1.9082046473015604	1.5381215506955306	1.5391682419165547
-1.9075330573015603	1.5381215506955306	1.5395096822852747
-1.9068614673015603	1.5384650011834897	1.5391682419165547
-1.9061898773015604	1.5381215506955306	1.5391682419165547
-1.9055182873015604	1.5381215506955306	1.539851122653995
-1.9048466973015603	1.5381215506955306	1.5388268015478344
-1.9041751073015603	1.5381215506955306	1.5395096822852747
-1.9035035173015604	1.5381215506955306	1.5388268015478344
-1.9028319273015604	1.5381215506955306	1.5391682419165547
-1.9021603373015603	1.5381215506955306	1.5395096822852747
-1.9014887473015603	1.5381215506955306	1.5391682419165547
-1.9008171573015604	1.5381215506955306	1.5391682419165547
-1.9001455673015604	1.5381215506955306	1.5388268015478344
-1.8994739773015603	1.5381215506955306	1.5395096822852747
-1.8988023873015603	1.5381215506955306	1.5395096822852747
-1.8981307973015604	1.5381215506955306	1.5395096822852747
-1.8974592073015604	1.5381215506955306	1.5395096822852747
-1.8967876173015603	1.5381215506955306	1.5388268015478344
-1.8961160273015603	1.5381215506955306	1.5388268015478344
-1.8954444373015604	1.5384650011834897	1.5384853611791143
-1.8947728473015604	1.5381215506955306	1.5391682419165547
-1.8941012573015603	1.5381215506955306	1.5395096822852747
-1.8934296673015603	1.5381215506955306	1.5391682419165547
-1.8927580773015604	1.5381215506955306	1.5391682419165547
-1.8920864873015604	1.5381215506955306	1.5391682419165547
-1.8914148973015603	1.5381215506955306	1.5391682419165547
-1.8907433073015603	1.5381215506955306	1.5395096822852747
-1.8900717173015604	1.5381215506955306	1.5388268015478344
-1.8894001273015604	1.5381215506955306	1.5391682419165547
-1.8887285373015603	1.5381215506955306	1.5395096822852747
-1.8880569473015603	1.5381215506955306	1.5391682419165547
-1.8873853573015604	1.5381215506955306	1.5391682419165547
-1.8867137673015604	1.5381215506955306	1.5391682419165547
-1.8860421773015603	1.5381215506955306	1.5391682419165547
-1.8853705873015603	1.5381215506955306	1.5395096822852747
-1.8846989973015604	1.5381215506955306	1.5388268015478344
-1.8840274073015604	1.5381215506955306	1.5391682419165547
-1.8833558173015603	1.5381215506955306	1.5388268015478344
-1.8826842273015603	1.5381215506955306	1.5388268015478344
-1.8820126373015604	1.5381215506955306	1.5388268015478344
-1.8813410473015604	1.5381215506955306	1.5388268015478344
-1.8806694573015603	1.5381215506955306	1.5391682419165547
-1.8799978673015603	1.5381215506955306	1.5391682419165547
-1.8793262773015604	1.5381215506955306	1.5391682419165547
-1.8786546873015604	1.5381215506955306	1.5395096822852747
-1.8779830973015603	1.5384650011834897	1.5391682419165547
-1.8773115073015603	1.5384650011834897	1.5391682419165547
-1.8766399173015604	1.5384650011834897	1.5388268015478344
-1.8759683273015604	1.5384650011834897	1.5388268015478344
-1.8752967373015603	1.5384650011834897	1.539851122653995
-1.8746251473015603	1.5384650011834897	1.5391682419165547
-1.8739535573015604	1.5384650011834897	1.5395096822852747
-1.8732819673015604	1.5384650011834897	1.5388268015478344
-1.8726103773015603	1.5381215506955306	1.5395096822852747
-1.8719387873015603	1.5381215506955306	1.5391682419165547
-1.8712671973015604	1.5381215506955306	1.5395096822852747
-1.8705956073015604	1.5381215506955306	1.5384853611791143
-1.8699240173015603	1.5381215506955306	1.5391682419165547
-1.8692524273015603	1.5381215506955306	1.5391682419165547
-1.8685808373015604	1.5381215506955306	1.5388268015478344
-1.8679092473015604	1.5381215506955306	1.5395096822852747
-1.8672376573015603	1.5381215506955306	1.5395096822852747
-1.8665660673015603	1.5381215506955306	1.5395096822852747
-1.8658944773015604	1.5384650011834897	1.5391682419165547
-1.8652228873015604	1.5381215506955306	1.5395096822852747
-1.8645512973015603	1.5384650011834897	1.5391682419165547
-1.8638797073015603	1.5384650011834897	1.5391682419165547
-1.8632081173015604	1.5381215506955306	1.5391682419165547
-1.8625365273015604	1.5381215506955306	1.5388268015478344
-1.8618649373015603	1.5381215506955306	1.5388268015478344
-1.8611933473015603	1.5381215506955306	1.5391682419165547
-1.8605217573015604	1.5381215506955306	1.5388268015478344
-1.8598501673015604	1.5384650011834897	1.5388268015478344
-1.8591785773015603	1.5381215506955306	1.5391682419165547
-1.8585069873015603	1.5381215506955306	1.539851122653995
-1.8578353973015604	1.5384650011834897	1.5395096822852747
-1.8571638073015604	1.5384650011834897	1.5391682419165547
-1.8564922173015603	1.5384650011834897	1.5395096822852747
-1.8558206273015603	1.5384650011834897	1.5395096822852747
-1.8551490373015604	1.5384650011834897	1.5391682419165547
-1.8544774473015604	1.5384650011834897	1.5391682419165547
-1.8538058573015603	1.5384650011834897	1.5395096822852747
-1.8531342673015603	1.5384650011834897	1.5395096822852747
-1.8524626773015604	1.5384650011834897	1.539851122653995
-1.8517910873015604	1.5384650011834897	1.5391682419165547
-1.8511194973015603	1.5384650011834897	1.5395096822852747
-1.8504479073015603	1.5384650011834897	1.5391682419165547
-1.8497763173015604	1.5384650011834897	1.5388268015478344
-1.8491047273015604	1.5384650011834897	1.5395096822852747
-1.8484331373015603	1.5381215506955306	1.5395096822852747
-1.8477615473015603	1.5384650011834897	1.5395096822852747
-1.8470899573015604	1.5381215506955306	1.5388268015478344
-1.8464183673015604	1.5381215506955306	1.5388268015478344
-1.8457467773015603	1.5381215506955306	1.5388268015478344
-1.8450751873015603	1.5381215506955306	1.5395096822852747
-1.8444035973015604	1.5381215506955306	1.5391682419165547
-1.8437320073015604	1.5381215506955306	1.5391682419165547
-1.8430604173015603	1.5381215506955306	1.5388268015478344
-1.8423888273015603	1.5381215506955306	1.5391682419165547
-1.8417172373015605	1.5381215506955306	1.5391682419165547
-1.8410456473015604	1.5381215506955306	1.5384853611791143
-1.8403740573015603	1.5381215506955306	1.5391682419165547
-1.8397024673015603	1.5381215506955306	1.5384853611791143
-1.8390308773015605	1.5381215506955306	1.5395096822852747
-1.8383592873015604	1.5384650011834897	1.5388268015478344
-1.8376876973015603	1.5384650011834897	1.5388268015478344
-1.8370161073015603	1.5384650011834897	1.5384853611791143
-1.8363445173015605	1.5384650011834897	1.5395096822852747
-1.8356729273015604	1.5384650011834897	1.5384853611791143
-1.8350013373015603	1.5384650011834897	1.5391682419165547
-1.8343297473015603	1.5384650011834897	1.5395096822852747
-1.8336581573015605	1.5384650011834897	1.5391682419165547
-1.8329865673015604	1.5381215506955306	1.5391682419165547
-1.8323149773015603	1.5381215506955306	1.5391682419165547
-1.8316433873015603	1.5381215506955306	1.539851122653995
-1.8309717973015605	1.5381215506955306	1.5391682419165547
-1.8303002073015604	1.5381215506955306	1.539851122653995
-1.8296286173015603	1.5381215506955306	1.5391682419165547
