Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
5914.859923880748,-0.005910901424225823,-35.31675677795209,55.22903157018041
6034.176336545162,0.005832690988945543,-36.03381113331856,54.00199143729613
6155.899637371654,0.007458448950875321,-36.73700323016869,52.65090640964299
6280.078378864393,-0.003590023357917963,-37.43124610964579,51.52783065192432
6406.762092943937,0.008197053524995262,-38.13537272983613,50.44182265120615
6536.001310704296,0.008116484736831336,-38.77303795394026,49.33926728793641
6667.847582568581,0.004920366297376735,-39.44571944582286,48.0406455363682
6802.353498851245,0.009029166251433436,-40.124932422036,47.11686822127722
6939.572710735075,-0.004275508166140727,-40.86933333656654,45.90705775135691
7079.559951671379,0.009428666657391008,-41.50941779286449,44.49563780631354
7222.37105921184,0.002198542341792222,-42.1742231664154,43.82410762703155
7368.062997280773,0.01002407854512165,-42.94961578787833,42.6242798863826
7516.693878896676,0.01060717395109307,-43.59029273679491,41.88836851404864
7668.32298935211,0.009251677512591067,-44.25139538724551,40.64023303024726
7823.010809861179,0.01157548333638021,-44.97891883311982,40.19608795201304
7980.819041684052,0.01023529533031213,-45.62861462857239,38.62956537270202
8141.810630738087,0.01199963991884437,-46.39275325242237,38.34317126530419
8306.049792705478,0.01119289923135994,-47.0784911617949,37.67430018688792
8473.602038647325,0.01148356866492006,-47.80017725300883,36.3855164480028
8644.534201134433,0.01321270434257765,-48.43235047475336,35.50262610414534
8818.914460905235,0.009346928936730762,-49.22685444262268,34.52680804527476
8996.812374061419,0.01466230597240055,-49.81122778760828,33.84583439069455
9178.298899812235,0.00418051587746282,-50.5191579071133,33.49647111381049
9363.446428778372,0.01455580162213889,-51.4022577669223,32.39173417602552
9552.328811866872,0.007431382093392383,-52.06118101862241,30.8418550054224
9745.021389728481,0.0156007570144957,-52.90393080067999,31.45833286254238
9941.601022809215,0.01552706011609273,-53.4959373242559,29.01540173711909
10142.14612200815,0.01210277190363891,-54.14187855740751,28.92712455518291
10346.73667995366,0.01641024660069608,-55.01720072632956,28.0205277665068
10555.45430291056,0.009142101646399928,-55.60322287025983,25.98515375214777
10768.38224333086,0.01732686434625955,-56.20356094053416,26.66741340700887
10985.60543306118,0.01786424363140339,-57.34039906172938,25.52459441321965
11207.21051722006,0.005956985419676371,-57.39608829879294,25.29534360401435
11433.28588875857,0.01838985937823399,-58.43668335341236,25.22890193929504
11663.92172371818,0.01919608323789104,-59.28126470986583,21.68282789914707
11899.21001719978,0.01157543651917586,-59.93152550392762,21.83105557358608
12139.24462005835,0.0192034561187529,-60.12566470672863,21.64271990955906
12384.12127633778,0.01999070662145277,-61.64281060597738,17.45204840475787
12633.93766146094,0.01170225865345417,-61.68661728959053,20.90870044485962
12888.79342118996,0.02032562987734726,-62.62140283349311,15.86591230623375
13148.79021137263,0.02101237224201552,-63.95373561271217,19.47916120920617
13414.03173849042,0.007568138636350062,-64.35584092365792,12.79554491896184
13684.62380102454,0.02217943720977056,-64.77103319911127,14.78755215508052
13960.67433165639,0.02146831704244251,-65.91371570774979,18.26244139490855
14242.29344031933,0.02067871794181367,-67.68139465437922,17.0897182603085
14529.59345811889,0.02106263494400944,-66.50594994742868,11.06743608425937
14822.68898213896,0.02251665734536132,-67.96216880602915,10.72339820772665
15121.69692115179,0.02292687257077314,-68.88334724907938,10.76185538777474
15426.73654225013,0.0162289788045287,-68.51563887745409,10.96930487465792
15737.92951842001,0.02372679568378919,-68.87727438857509,13.82311277402661
16055.39997707311,0.02442273575960224,-71.98774544209344,6.549534549542784
16379.27454955831,0.02451658698263106,-70.94065342377806,7.268442497026922
16709.68242167181,0.01794686199589437,-73.26459065853101,2.451411398845053
17046.75538518629,0.02615464021566454,-73.80317259838853,4.998408433790821
17390.62789041948,0.02590527003640119,-75.87397661096175,15.38132597587662
17741.43709986313,0.01767100926650503,-74.03452800138867,17.00673957354446
18099.32294289392,0.02557625608551928,-76.86061012313752,14.85650738019467
18464.42817158782,0.02409801426677303,-73.74760006223561,13.46872898722536
18836.89841766056,0.02694162134673011,-78.8068862213578,-12.18599467737263
19216.88225055658,0.02607077786030279,-82.38262047915043,-12.19658370662349
19604.53123670983,0.02720743980106103,-77.97066098485485,8.686781949833659
20000,0.02449634340014455,-75.26283943286779,-5.288717541458052
