v1	V(n007)
5.649580749020429e-01	5.322493e+00
5.653498097480637e-01	5.324767e+00
5.657418162181154e-01	5.327037e+00
5.661340945005386e-01	5.329304e+00
5.665266447838048e-01	5.331568e+00
5.669194672565158e-01	5.333828e+00
5.673125621074044e-01	5.336086e+00
5.677059295253343e-01	5.338340e+00
5.680995696992999e-01	5.340591e+00
5.684934828184268e-01	5.342839e+00
5.688876690719720e-01	5.345083e+00
5.692821286493233e-01	5.347324e+00
5.696768617400000e-01	5.349563e+00
5.700718685336529e-01	5.351797e+00
5.704671492200641e-01	5.354029e+00
5.708627039891475e-01	5.356257e+00
5.712585330309485e-01	5.358482e+00
5.716546365356444e-01	5.360704e+00
5.720510146935444e-01	5.362923e+00
5.724476676950895e-01	5.365138e+00
5.728445957308529e-01	5.367350e+00
5.732417989915398e-01	5.369559e+00
5.736392776679878e-01	5.371764e+00
5.740370319511667e-01	5.373967e+00
5.744350620321788e-01	5.376166e+00
5.748333681022587e-01	5.378362e+00
5.752319503527739e-01	5.380554e+00
5.756308089752243e-01	5.382743e+00
5.760299441612430e-01	5.384929e+00
5.764293561025955e-01	5.387112e+00
5.768290449911805e-01	5.389292e+00
5.772290110190298e-01	5.391468e+00
5.776292543783083e-01	5.393641e+00
5.780297752613140e-01	5.395811e+00
5.784305738604786e-01	5.397977e+00
5.788316503683668e-01	5.400140e+00
5.792330049776772e-01	5.402300e+00
5.796346378812417e-01	5.404457e+00
5.800365492720261e-01	5.406610e+00
5.804387393431300e-01	5.408761e+00
5.808412082877866e-01	5.410908e+00
5.812439562993637e-01	5.413052e+00
5.816469835713625e-01	5.415192e+00
5.820502902974187e-01	5.417329e+00
5.824538766713024e-01	5.419463e+00
5.828577428869178e-01	5.421594e+00
5.832618891383037e-01	5.423721e+00
5.836663156196333e-01	5.425845e+00
5.840710225252147e-01	5.427966e+00
5.844760100494903e-01	5.430083e+00
5.848812783870379e-01	5.432198e+00
5.852868277325696e-01	5.434309e+00
5.856926582809330e-01	5.436417e+00
5.860987702271105e-01	5.438521e+00
5.865051637662200e-01	5.440623e+00
5.869118390935143e-01	5.442721e+00
5.873187964043819e-01	5.444816e+00
5.877260358943467e-01	5.446908e+00
5.881335577590681e-01	5.448996e+00
5.885413621943412e-01	5.451081e+00
5.889494493960969e-01	5.453163e+00
5.893578195604020e-01	5.455241e+00
5.897664728834591e-01	5.457317e+00
5.901754095616070e-01	5.459389e+00
5.905846297913204e-01	5.461458e+00
5.909941337692106e-01	5.463523e+00
5.914039216920249e-01	5.465586e+00
5.918139937566472e-01	5.467645e+00
5.922243501600979e-01	5.469701e+00
5.926349910995339e-01	5.471754e+00
5.930459167722489e-01	5.473803e+00
5.934571273756735e-01	5.475850e+00
5.938686231073750e-01	5.477892e+00
5.942804041650577e-01	5.479932e+00
5.946924707465632e-01	5.481969e+00
5.951048230498700e-01	5.484003e+00
5.955174612730941e-01	5.486032e+00
5.959303856144889e-01	5.488060e+00
5.963435962724448e-01	5.490083e+00
5.967570934454904e-01	5.492104e+00
5.971708773322917e-01	5.494121e+00
5.975849481316522e-01	5.496135e+00
5.979993060425136e-01	5.498146e+00
5.984139512639555e-01	5.500154e+00
5.988288839951953e-01	5.502159e+00
5.992441044355887e-01	5.504160e+00
5.996596127846298e-01	5.506158e+00
6.000754092419507e-01	5.508153e+00
6.004914940073220e-01	5.510145e+00
6.009078672806532e-01	5.512134e+00
6.013245292619916e-01	5.514119e+00
6.017414801515242e-01	5.516101e+00
6.021587201495761e-01	5.518080e+00
6.025762494566115e-01	5.520056e+00
6.029940682732337e-01	5.522029e+00
6.034121768001849e-01	5.523998e+00
6.038305752383467e-01	5.525965e+00
6.042492637887399e-01	5.527928e+00
6.046682426525246e-01	5.529888e+00
6.050875120310006e-01	5.531845e+00
6.055070721256071e-01	5.533799e+00
6.059269231379230e-01	5.535749e+00
6.063470652696669e-01	5.537697e+00
6.067674987226975e-01	5.539641e+00
6.071882236990134e-01	5.541583e+00
6.076092404007529e-01	5.543520e+00
6.080305490301950e-01	5.545455e+00
6.084521497897587e-01	5.547387e+00
6.088740428820032e-01	5.549316e+00
6.092962285096284e-01	5.551241e+00
6.097187068754747e-01	5.553164e+00
6.101414781825231e-01	5.555083e+00
6.105645426338953e-01	5.557000e+00
6.109879004328539e-01	5.558913e+00
6.114115517828026e-01	5.560823e+00
6.118354968872858e-01	5.562730e+00
6.122597359499893e-01	5.564634e+00
6.126842691747399e-01	5.566535e+00
6.131090967655062e-01	5.568432e+00
6.135342189263976e-01	5.570327e+00
6.139596358616655e-01	5.572218e+00
6.143853477757025e-01	5.574107e+00
6.148113548730435e-01	5.575992e+00
6.152376573583648e-01	5.577875e+00
6.156642554364846e-01	5.579754e+00
6.160911493123634e-01	5.581630e+00
6.165183391911035e-01	5.583503e+00
6.169458252779497e-01	5.585373e+00
6.173736077782890e-01	5.587241e+00
6.178016868976507e-01	5.589105e+00
6.182300628417068e-01	5.590965e+00
6.186587358162717e-01	5.592824e+00
6.190877060273028e-01	5.594678e+00
6.195169736809000e-01	5.596530e+00
6.199465389833063e-01	5.598379e+00
6.203764021409076e-01	5.600225e+00
6.208065633602331e-01	5.602068e+00
6.212370228479549e-01	5.603908e+00
6.216677808108887e-01	5.605745e+00
6.220988374559934e-01	5.607579e+00
6.225301929903714e-01	5.609409e+00
6.229618476212688e-01	5.611238e+00
6.233938015560756e-01	5.613062e+00
6.238260550023251e-01	5.614884e+00
6.242586081676950e-01	5.616704e+00
6.246914612600065e-01	5.618519e+00
6.251246144872254e-01	5.620332e+00
6.255580680574615e-01	5.622142e+00
6.259918221789688e-01	5.623950e+00
6.264258770601457e-01	5.625754e+00
6.268602329095354e-01	5.627555e+00
6.272948899358253e-01	5.629353e+00
6.277298483478477e-01	5.631149e+00
6.281651083545798e-01	5.632941e+00
6.286006701651435e-01	5.634731e+00
6.290365339888059e-01	5.636517e+00
6.294727000349790e-01	5.638301e+00
6.299091685132201e-01	5.640081e+00
6.303459396332318e-01	5.641860e+00
6.307830136048622e-01	5.643634e+00
6.312203906381048e-01	5.645406e+00
6.316580709430986e-01	5.647176e+00
6.320960547301284e-01	5.648942e+00
6.325343422096250e-01	5.650705e+00
6.329729335921649e-01	5.652466e+00
6.334118290884706e-01	5.654223e+00
6.338510289094109e-01	5.655978e+00
6.342905332660006e-01	5.657730e+00
6.347303423694008e-01	5.659479e+00
6.351704564309194e-01	5.661225e+00
6.356108756620102e-01	5.662969e+00
6.360516002742742e-01	5.664710e+00
6.364926304794588e-01	5.666447e+00
6.369339664894583e-01	5.668182e+00
6.373756085163139e-01	5.669914e+00
6.378175567722139e-01	5.671643e+00
6.382598114694936e-01	5.673369e+00
6.387023728206357e-01	5.675093e+00
6.391452410382701e-01	5.676814e+00
6.395884163351742e-01	5.678532e+00
6.400318989242728e-01	5.680247e+00
6.404756890186386e-01	5.681960e+00
6.409197868314919e-01	5.683669e+00
6.413641925762007e-01	5.685376e+00
6.418089064662813e-01	5.687080e+00
6.422539287153977e-01	5.688781e+00
6.426992595373622e-01	5.690480e+00
6.431448991461353e-01	5.692176e+00
6.435908477558260e-01	5.693869e+00
6.440371055806916e-01	5.695559e+00
6.444836728351381e-01	5.697247e+00
6.449305497337200e-01	5.698931e+00
6.453777364911406e-01	5.700613e+00
6.458252333222523e-01	5.702293e+00
6.462730404420562e-01	5.703969e+00
6.467211580657027e-01	5.705643e+00
6.471695864084912e-01	5.707314e+00
6.476183256858704e-01	5.708983e+00
6.480673761134386e-01	5.710649e+00
6.485167379069432e-01	5.712312e+00
6.489664112822816e-01	5.713973e+00
6.494163964555008e-01	5.715630e+00
6.498666936427974e-01	5.717285e+00
6.503173030605180e-01	5.718937e+00
6.507682249251595e-01	5.720587e+00
6.512194594533686e-01	5.722234e+00
6.516710068619421e-01	5.723879e+00
6.521228673678275e-01	5.725521e+00
6.525750411881226e-01	5.727160e+00
6.530275285400755e-01	5.728796e+00
6.534803296410853e-01	5.730430e+00
6.539334447087015e-01	5.732061e+00
6.543868739606248e-01	5.733690e+00
6.548406176147065e-01	5.735316e+00
6.552946758889492e-01	5.736939e+00
6.557490490015065e-01	5.738560e+00
6.562037371706835e-01	5.740178e+00
6.566587406149362e-01	5.741793e+00
6.571140595528727e-01	5.743406e+00
6.575696942032522e-01	5.745017e+00
6.580256447849857e-01	5.746624e+00
6.584819115171362e-01	5.748230e+00
6.589384946189184e-01	5.749832e+00
6.593953943096990e-01	5.751432e+00
6.598526108089968e-01	5.753030e+00
6.603101443364829e-01	5.754625e+00
6.607679951119807e-01	5.756217e+00
6.612261633554659e-01	5.757807e+00
6.616846492870669e-01	5.759395e+00
6.621434531270647e-01	5.760979e+00
6.626025750958929e-01	5.762562e+00
6.630620154141381e-01	5.764142e+00
6.635217743025398e-01	5.765718e+00
6.639818519819904e-01	5.767293e+00
6.644422486735359e-01	5.768866e+00
6.649029645983751e-01	5.770435e+00
6.653639999778603e-01	5.772003e+00
6.658253550334976e-01	5.773567e+00
6.662870299869462e-01	5.775130e+00
6.667490250600193e-01	5.776690e+00
6.672113404746839e-01	5.778247e+00
6.676739764530607e-01	5.779802e+00
6.681369332174247e-01	5.781354e+00
6.686002109902048e-01	5.782904e+00
6.690638099939843e-01	5.784451e+00
6.695277304515006e-01	5.785996e+00
6.699919725856458e-01	5.787539e+00
6.704565366194665e-01	5.789079e+00
6.709214227761637e-01	5.790617e+00
6.713866312790936e-01	5.792152e+00
6.718521623517668e-01	5.793685e+00
6.723180162178493e-01	5.795216e+00
6.727841931011619e-01	5.796744e+00
6.732506932256808e-01	5.798270e+00
6.737175168155373e-01	5.799793e+00
6.741846640950182e-01	5.801314e+00
6.746521352885659e-01	5.802833e+00
6.751199306207784e-01	5.804348e+00
6.755880503164092e-01	5.805862e+00
6.760564946003680e-01	5.807374e+00
6.765252636977201e-01	5.808883e+00
6.769943578336872e-01	5.810390e+00
6.774637772336470e-01	5.811894e+00
6.779335221231334e-01	5.813396e+00
6.784035927278368e-01	5.814896e+00
6.788739892736040e-01	5.816393e+00
6.793447119864384e-01	5.817888e+00
6.798157610925003e-01	5.819381e+00
6.802871368181066e-01	5.820871e+00
6.807588393897313e-01	5.822359e+00
6.812308690340051e-01	5.823845e+00
6.817032259777163e-01	5.825328e+00
6.821759104478100e-01	5.826809e+00
6.826489226713891e-01	5.828288e+00
6.831222628757136e-01	5.829765e+00
6.835959312882015e-01	5.831239e+00
6.840699281364280e-01	5.832711e+00
6.845442536481263e-01	5.834181e+00
6.850189080511876e-01	5.835648e+00
6.854938915736610e-01	5.837113e+00
6.859692044437539e-01	5.838576e+00
6.864448468898317e-01	5.840037e+00
6.869208191404182e-01	5.841496e+00
6.873971214241960e-01	5.842952e+00
6.878737539700056e-01	5.844406e+00
6.883507170068468e-01	5.845857e+00
6.888280107638778e-01	5.847307e+00
6.893056354704159e-01	5.848754e+00
6.897835913559374e-01	5.850199e+00
6.902618786500775e-01	5.851642e+00
6.907404975826309e-01	5.853083e+00
6.912194483835514e-01	5.854521e+00
6.916987312829526e-01	5.855958e+00
6.921783465111072e-01	5.857391e+00
6.926582942984478e-01	5.858823e+00
6.931385748755670e-01	5.860253e+00
6.936191884732168e-01	5.861681e+00
6.941001353223095e-01	5.863106e+00
6.945814156539176e-01	5.864530e+00
6.950630296992736e-01	5.865951e+00
6.955449776897704e-01	5.867369e+00
6.960272598569615e-01	5.868786e+00
6.965098764325607e-01	5.870201e+00
6.969928276484427e-01	5.871614e+00
6.974761137366429e-01	5.873024e+00
6.979597349293574e-01	5.874432e+00
6.984436914589436e-01	5.875838e+00
6.989279835579199e-01	5.877242e+00
6.994126114589657e-01	5.878644e+00
6.998975753949223e-01	5.880044e+00
7.003828755987918e-01	5.881442e+00
7.008685123037383e-01	5.882837e+00
7.013544857430872e-01	5.884231e+00
7.018407961503262e-01	5.885622e+00
7.023274437591046e-01	5.887011e+00
7.028144288032335e-01	5.888399e+00
7.033017515166865e-01	5.889784e+00
7.037894121335992e-01	5.891167e+00
7.042774108882698e-01	5.892548e+00
7.047657480151586e-01	5.893927e+00
7.052544237488886e-01	5.895304e+00
7.057434383242457e-01	5.896679e+00
7.062327919761784e-01	5.898052e+00
7.067224849397981e-01	5.899423e+00
7.072125174503793e-01	5.900791e+00
7.077028897433595e-01	5.902158e+00
7.081936020543397e-01	5.903523e+00
7.086846546190840e-01	5.904886e+00
7.091760476735203e-01	5.906246e+00
7.096677814537397e-01	5.907605e+00
7.101598561959972e-01	5.908962e+00
7.106522721367117e-01	5.910316e+00
7.111450295124658e-01	5.911669e+00
7.116381285600064e-01	5.913020e+00
7.121315695162443e-01	5.914369e+00
7.126253526182549e-01	5.915716e+00
7.131194781032776e-01	5.917060e+00
7.136139462087165e-01	5.918403e+00
7.141087571721404e-01	5.919744e+00
7.146039112312826e-01	5.921083e+00
7.150994086240415e-01	5.922420e+00
7.155952495884803e-01	5.923755e+00
7.160914343628273e-01	5.925088e+00
7.165879631854759e-01	5.926419e+00
7.170848362949850e-01	5.927749e+00
7.175820539300787e-01	5.929076e+00
7.180796163296468e-01	5.930401e+00
7.185775237327445e-01	5.931725e+00
7.190757763785931e-01	5.933046e+00
7.195743745065796e-01	5.934366e+00
7.200733183562568e-01	5.935684e+00
7.205726081673439e-01	5.936999e+00
7.210722441797263e-01	5.938313e+00
7.215722266334554e-01	5.939625e+00
7.220725557687495e-01	5.940936e+00
7.225732318259932e-01	5.942244e+00
7.230742550457377e-01	5.943550e+00
7.235756256687014e-01	5.944855e+00
7.240773439357691e-01	5.946157e+00
7.245794100879929e-01	5.947458e+00
7.250818243665921e-01	5.948757e+00
7.255845870129530e-01	5.950054e+00
7.260876982686296e-01	5.951349e+00
7.265911583753432e-01	5.952642e+00
7.270949675749826e-01	5.953934e+00
7.275991261096046e-01	5.955224e+00
7.281036342214338e-01	5.956511e+00
7.286084921528624e-01	5.957798e+00
7.291137001464510e-01	5.959082e+00
7.296192584449285e-01	5.960364e+00
7.301251672911917e-01	5.961645e+00
7.306314269283061e-01	5.962924e+00
7.311380375995057e-01	5.964200e+00
7.316449995481931e-01	5.965476e+00
7.321523130179397e-01	5.966749e+00
7.326599782524859e-01	5.968020e+00
7.331679954957409e-01	5.969290e+00
7.336763649917830e-01	5.970558e+00
7.341850869848602e-01	5.971825e+00
7.346941617193893e-01	5.973089e+00
7.352035894399568e-01	5.974352e+00
7.357133703913188e-01	5.975613e+00
7.362235048184012e-01	5.976872e+00
7.367339929662995e-01	5.978129e+00
7.372448350802794e-01	5.979385e+00
7.377560314057765e-01	5.980639e+00
7.382675821883966e-01	5.981891e+00
7.387794876739159e-01	5.983141e+00
7.392917481082808e-01	5.984390e+00
7.398043637376085e-01	5.985637e+00
7.403173348081866e-01	5.986882e+00
7.408306615664738e-01	5.988126e+00
7.413443442590995e-01	5.989367e+00
7.418583831328639e-01	5.990607e+00
7.423727784347386e-01	5.991846e+00
7.428875304118665e-01	5.993083e+00
7.434026393115617e-01	5.994318e+00
7.439181053813098e-01	5.995551e+00
7.444339288687680e-01	5.996782e+00
7.449501100217654e-01	5.998012e+00
7.454666490883026e-01	5.999240e+00
7.459835463165525e-01	6.000467e+00
7.465008019548599e-01	6.001691e+00
7.470184162517419e-01	6.002915e+00
7.475363894558879e-01	6.004136e+00
7.480547218161594e-01	6.005356e+00
7.485734135815910e-01	6.006574e+00
7.490924650013897e-01	6.007791e+00
7.496118763249354e-01	6.009006e+00
7.501316478017808e-01	6.010219e+00
7.506517796816515e-01	6.011430e+00
7.511722722144467e-01	6.012640e+00
7.516931256502385e-01	6.013849e+00
7.522143402392725e-01	6.015055e+00
7.527359162319678e-01	6.016260e+00
7.532578538789173e-01	6.017464e+00
7.537801534308874e-01	6.018665e+00
7.543028151388186e-01	6.019866e+00
7.548258392538252e-01	6.021064e+00
7.553492260271958e-01	6.022261e+00
7.558729757103931e-01	6.023457e+00
7.563970885550543e-01	6.024650e+00
7.569215648129909e-01	6.025843e+00
7.574464047361892e-01	6.027033e+00
7.579716085768101e-01	6.028222e+00
7.584971765871894e-01	6.029409e+00
7.590231090198378e-01	6.030595e+00
7.595494061274413e-01	6.031780e+00
7.600760681628607e-01	6.032962e+00
7.606030953791325e-01	6.034143e+00
7.611304880294685e-01	6.035323e+00
7.616582463672561e-01	6.036501e+00
7.621863706460584e-01	6.037677e+00
7.627148611196143e-01	6.038852e+00
7.632437180418387e-01	6.040026e+00
7.637729416668224e-01	6.041197e+00
7.643025322488326e-01	6.042367e+00
7.648324900423127e-01	6.043536e+00
7.653628153018824e-01	6.044703e+00
7.658935082823383e-01	6.045869e+00
7.664245692386532e-01	6.047033e+00
7.669559984259772e-01	6.048196e+00
7.674877960996368e-01	6.049357e+00
7.680199625151360e-01	6.050517e+00
7.685524979281557e-01	6.051674e+00
7.690854025945543e-01	6.052831e+00
7.696186767703672e-01	6.053986e+00
7.701523207118077e-01	6.055140e+00
7.706863346752667e-01	6.056292e+00
7.712207189173128e-01	6.057442e+00
7.717554736946926e-01	6.058591e+00
7.722905992643305e-01	6.059739e+00
7.728260958833294e-01	6.060885e+00
7.733619638089702e-01	6.062029e+00
7.738982032987121e-01	6.063173e+00
7.744348146101931e-01	6.064314e+00
7.749717980012298e-01	6.065454e+00
7.755091537298175e-01	6.066593e+00
7.760468820541304e-01	6.067730e+00
7.765849832325217e-01	6.068866e+00
7.771234575235236e-01	6.070001e+00
7.776623051858479e-01	6.071134e+00
7.782015264783854e-01	6.072265e+00
7.787411216602067e-01	6.073395e+00
7.792810909905620e-01	6.074524e+00
7.798214347288811e-01	6.075651e+00
7.803621531347739e-01	6.076777e+00
7.809032464680300e-01	6.077901e+00
7.814447149886196e-01	6.079024e+00
7.819865589566927e-01	6.080145e+00
7.825287786325799e-01	6.081265e+00
7.830713742767923e-01	6.082384e+00
7.836143461500217e-01	6.083501e+00
7.841576945131405e-01	6.084617e+00
7.847014196272022e-01	6.085732e+00
7.852455217534410e-01	6.086844e+00
7.857900011532725e-01	6.087956e+00
7.863348580882934e-01	6.089066e+00
7.868800928202820e-01	6.090175e+00
7.874257056111980e-01	6.091282e+00
7.879716967231826e-01	6.092389e+00
7.885180664185589e-01	6.093493e+00
7.890648149598319e-01	6.094596e+00
7.896119426096887e-01	6.095698e+00
7.901594496309983e-01	6.096799e+00
7.907073362868121e-01	6.097898e+00
7.912556028403640e-01	6.098996e+00
7.918042495550702e-01	6.100092e+00
7.923532766945298e-01	6.101188e+00
7.929026845225245e-01	6.102282e+00
7.934524733030190e-01	6.103374e+00
7.940026433001610e-01	6.104465e+00
7.945531947782813e-01	6.105555e+00
7.951041280018941e-01	6.106643e+00
7.956554432356968e-01	6.107730e+00
7.962071407445706e-01	6.108816e+00
7.967592207935801e-01	6.109900e+00
7.973116836479740e-01	6.110983e+00
7.978645295731847e-01	6.112065e+00
7.984177588348286e-01	6.113145e+00
7.989713716987065e-01	6.114224e+00
7.995253684308032e-01	6.115302e+00
8.000797492972884e-01	6.116379e+00
8.006345145645160e-01	6.117454e+00
8.011896644990244e-01	6.118527e+00
8.017451993675373e-01	6.119600e+00
8.023011194369630e-01	6.120671e+00
8.028574249743952e-01	6.121741e+00
8.034141162471122e-01	6.122810e+00
8.039711935225784e-01	6.123878e+00
8.045286570684430e-01	6.124943e+00
8.050865071525412e-01	6.126008e+00
8.056447440428937e-01	6.127072e+00
8.062033680077071e-01	6.128134e+00
8.067623793153740e-01	6.129195e+00
8.073217782344730e-01	6.130255e+00
8.078815650337692e-01	6.131313e+00
8.084417399822137e-01	6.132370e+00
8.090023033489443e-01	6.133426e+00
8.095632554032854e-01	6.134481e+00
8.101245964147481e-01	6.135534e+00
8.106863266530304e-01	6.136586e+00
8.112484463880173e-01	6.137637e+00
8.118109558897808e-01	6.138687e+00
8.123738554285804e-01	6.139735e+00
8.129371452748629e-01	6.140782e+00
8.135008256992627e-01	6.141828e+00
8.140648969726016e-01	6.142873e+00
8.146293593658895e-01	6.143916e+00
8.151942131503240e-01	6.144958e+00
8.157594585972908e-01	6.145999e+00
8.163250959783639e-01	6.147039e+00
8.168911255653053e-01	6.148078e+00
8.174575476300657e-01	6.149115e+00
8.180243624447844e-01	6.150151e+00
8.185915702817892e-01	6.151186e+00
8.191591714135968e-01	6.152220e+00
8.197271661129131e-01	6.153253e+00
8.202955546526326e-01	6.154284e+00
8.208643373058394e-01	6.155314e+00
8.214335143458069e-01	6.156343e+00
8.220030860459979e-01	6.157371e+00
8.225730526800649e-01	6.158397e+00
8.231434145218500e-01	6.159422e+00
8.237141718453854e-01	6.160446e+00
8.242853249248930e-01	6.161469e+00
8.248568740347852e-01	6.162491e+00
8.254288194496645e-01	6.163512e+00
8.260011614443237e-01	6.164531e+00
8.265739002937463e-01	6.165549e+00
8.271470362731065e-01	6.166566e+00
8.277205696577691e-01	6.167583e+00
8.282945007232899e-01	6.168597e+00
8.288688297454160e-01	6.169611e+00
8.294435570000854e-01	6.170623e+00
8.300186827634277e-01	6.171634e+00
8.305942073117637e-01	6.172645e+00
8.311701309216059e-01	6.173654e+00
8.317464538696585e-01	6.174661e+00
8.323231764328177e-01	6.175668e+00
8.329002988881716e-01	6.176673e+00
8.334778215130004e-01	6.177678e+00
8.340557445847766e-01	6.178681e+00
8.346340683811652e-01	6.179683e+00
8.352127931800234e-01	6.180684e+00
8.357919192594014e-01	6.181684e+00
8.363714468975422e-01	6.182683e+00
8.369513763728814e-01	6.183681e+00
8.375317079640481e-01	6.184677e+00
8.381124419498642e-01	6.185672e+00
8.386935786093452e-01	6.186666e+00
8.392751182217000e-01	6.187660e+00
8.398570610663308e-01	6.188652e+00
8.404394074228342e-01	6.189643e+00
8.410221575710000e-01	6.190633e+00
8.416053117908123e-01	6.191621e+00
8.421888703624494e-01	6.192609e+00
8.427728335662837e-01	6.193595e+00
8.433572016828822e-01	6.194581e+00
8.439419749930063e-01	6.195565e+00
8.445271537776120e-01	6.196548e+00
8.451127383178504e-01	6.197531e+00
8.456987288950673e-01	6.198512e+00
8.462851257908036e-01	6.199492e+00
8.468719292867956e-01	6.200470e+00
8.474591396649745e-01	6.201448e+00
8.480467572074677e-01	6.202425e+00
8.486347821965976e-01	6.203401e+00
8.492232149148826e-01	6.204376e+00
8.498120556450371e-01	6.205349e+00
8.504013046699714e-01	6.206322e+00
8.509909622727919e-01	6.207293e+00
8.515810287368014e-01	6.208263e+00
8.521715043454992e-01	6.209233e+00
8.527623893825809e-01	6.210201e+00
8.533536841319391e-01	6.211168e+00
8.539453888776632e-01	6.212134e+00
8.545375039040397e-01	6.213099e+00
8.551300294955518e-01	6.214064e+00
8.557229659368804e-01	6.215027e+00
8.563163135129034e-01	6.215989e+00
8.569100725086966e-01	6.216949e+00
8.575042432095332e-01	6.217909e+00
8.580988259008845e-01	6.218868e+00
8.586938208684194e-01	6.219826e+00
8.592892283980051e-01	6.220783e+00
8.598850487757070e-01	6.221739e+00
8.604812822877888e-01	6.222693e+00
8.610779292207125e-01	6.223648e+00
8.616749898611391e-01	6.224600e+00
8.622724644959282e-01	6.225552e+00
8.628703534121382e-01	6.226502e+00
8.634686568970268e-01	6.227452e+00
8.640673752380507e-01	6.228401e+00
8.646665087228658e-01	6.229349e+00
8.652660576393276e-01	6.230295e+00
8.658660222754914e-01	6.231241e+00
8.664664029196119e-01	6.232185e+00
8.670671998601438e-01	6.233129e+00
8.676684133857419e-01	6.234072e+00
8.682700437852608e-01	6.235013e+00
8.688720913477560e-01	6.235954e+00
8.694745563624828e-01	6.236894e+00
8.700774391188976e-01	6.237833e+00
8.706807399066570e-01	6.238770e+00
8.712844590156188e-01	6.239707e+00
8.718885967358416e-01	6.240643e+00
8.724931533575854e-01	6.241578e+00
8.730981291713110e-01	6.242511e+00
8.737035244676811e-01	6.243444e+00
8.743093395375595e-01	6.244376e+00
8.749155746720121e-01	6.245307e+00
8.755222301623062e-01	6.246237e+00
8.761293062999115e-01	6.247166e+00
8.767368033764994e-01	6.248094e+00
8.773447216839437e-01	6.249021e+00
8.779530615143207e-01	6.249947e+00
8.785618231599092e-01	6.250872e+00
8.791710069131903e-01	6.251796e+00
8.797806130668484e-01	6.252719e+00
8.803906419137706e-01	6.253642e+00
8.810010937470470e-01	6.254563e+00
8.816119688599712e-01	6.255484e+00
8.822232675460397e-01	6.256403e+00
8.828349900989532e-01	6.257321e+00
8.834471368126153e-01	6.258239e+00
8.840597079811341e-01	6.259156e+00
8.846727038988210e-01	6.260071e+00
8.852861248601919e-01	6.260986e+00
8.858999711599667e-01	6.261900e+00
8.865142430930696e-01	6.262813e+00
8.871289409546296e-01	6.263725e+00
8.877440650399800e-01	6.264636e+00
8.883596156446593e-01	6.265546e+00
8.889755930644103e-01	6.266455e+00
8.895919975951815e-01	6.267364e+00
8.902088295331262e-01	6.268271e+00
8.908260891746032e-01	6.269177e+00
8.914437768161767e-01	6.270083e+00
8.920618927546167e-01	6.270988e+00
8.926804372868987e-01	6.271891e+00
8.932994107102046e-01	6.272794e+00
8.939188133219218e-01	6.273696e+00
8.945386454196442e-01	6.274597e+00
8.951589073011722e-01	6.275497e+00
8.957795992645123e-01	6.276396e+00
8.964007216078780e-01	6.277295e+00
8.970222746296892e-01	6.278192e+00
8.976442586285731e-01	6.279088e+00
8.982666739033638e-01	6.279984e+00
8.988895207531025e-01	6.280879e+00
8.995127994770379e-01	6.281773e+00
9.001365103746262e-01	6.282666e+00
9.007606537455312e-01	6.283558e+00
9.013852298896243e-01	6.284449e+00
9.020102391069853e-01	6.285339e+00
9.026356816979015e-01	6.286229e+00
9.032615579628689e-01	6.287117e+00
9.038878682025915e-01	6.288005e+00
9.045146127179819e-01	6.288892e+00
9.051417918101616e-01	6.289778e+00
9.057694057804606e-01	6.290663e+00
9.063974549304180e-01	6.291547e+00
9.070259395617819e-01	6.292431e+00
9.076548599765095e-01	6.293314e+00
9.082842164767677e-01	6.294195e+00
9.089140093649327e-01	6.295076e+00
9.095442389435904e-01	6.295956e+00
9.101749055155364e-01	6.296835e+00
9.108060093837764e-01	6.297713e+00
9.114375508515263e-01	6.298591e+00
9.120695302222120e-01	6.299467e+00
9.127019477994700e-01	6.300343e+00
9.133348038871472e-01	6.301218e+00
9.139680987893012e-01	6.302092e+00
9.146018328102005e-01	6.302965e+00
9.152360062543244e-01	6.303837e+00
9.158706194263636e-01	6.304708e+00
9.165056726312200e-01	6.305579e+00
9.171411661740065e-01	6.306449e+00
9.177771003600482e-01	6.307318e+00
9.184134754948816e-01	6.308187e+00
9.190502918842550e-01	6.309054e+00
9.196875498341287e-01	6.309920e+00
9.203252496506753e-01	6.310786e+00
9.209633916402796e-01	6.311651e+00
9.216019761095389e-01	6.312515e+00
9.222410033652628e-01	6.313378e+00
9.228804737144741e-01	6.314240e+00
9.235203874644083e-01	6.315102e+00
9.241607449225139e-01	6.315963e+00
9.248015463964524e-01	6.316823e+00
9.254427921940990e-01	6.317682e+00
9.260844826235420e-01	6.318540e+00
9.267266179930838e-01	6.319398e+00
9.273691986112400e-01	6.320255e+00
9.280122247867406e-01	6.321111e+00
9.286556968285294e-01	6.321966e+00
9.292996150457645e-01	6.322820e+00
9.299439797478184e-01	6.323674e+00
9.305887912442780e-01	6.324526e+00
9.312340498449450e-01	6.325378e+00
9.318797558598357e-01	6.326230e+00
9.325259095991818e-01	6.327080e+00
9.331725113734296e-01	6.327929e+00
9.338195614932410e-01	6.328778e+00
9.344670602694930e-01	6.329626e+00
9.351150080132785e-01	6.330473e+00
9.357634050359060e-01	6.331320e+00
9.364122516488999e-01	6.332165e+00
9.370615481640002e-01	6.333010e+00
9.377112948931636e-01	6.333855e+00
9.383614921485629e-01	6.334698e+00
9.390121402425873e-01	6.335540e+00
9.396632394878426e-01	6.336382e+00
9.403147901971515e-01	6.337223e+00
